Order ID,Order Date,Ship Mode,Segment,Region,Category,Sub-Category,Sales,Year,Month
CA-2015-119172,2015-05-11,Standard Class,Home Office,Central,Office Supplies,Binders,104.58,2015,5
US-2017-105452,2017-07-28,Standard Class,Home Office,Central,Furniture,Furnishings,24.7,2017,7
US-2017-105452,2017-07-28,Standard Class,Home Office,Central,Furniture,Furnishings,302.72,2017,7
CA-2018-108931,2018-09-14,Standard Class,Consumer,East,Office Supplies,Paper,8.56,2018,9
CA-2018-108931,2018-09-14,Standard Class,Consumer,East,Office Supplies,Paper,11.56,2018,9
CA-2018-104619,2018-01-24,Standard Class,Corporate,West,Office Supplies,Appliances,25.86,2018,1
CA-2018-104619,2018-01-24,Standard Class,Corporate,West,Office Supplies,Binders,276.78,2018,1
CA-2018-104619,2018-01-24,Standard Class,Corporate,West,Technology,Phones,110.35,2018,1
CA-2016-149517,2016-09-19,Standard Class,Home Office,West,Furniture,Furnishings,60.84,2016,9
CA-2016-116841,2016-04-14,Standard Class,Consumer,West,Office Supplies,Appliances,35.21,2016,4
CA-2018-107797,2018-05-08,Second Class,Corporate,Central,Office Supplies,Paper,41.47,2018,5
CA-2017-117604,2017-09-04,Standard Class,Consumer,South,Office Supplies,Paper,239.5,2017,9
CA-2015-130155,2015-05-19,First Class,Consumer,South,Office Supplies,Supplies,34.2,2015,5
CA-2017-129861,2017-06-17,Standard Class,Corporate,East,Furniture,Tables,376.87,2017,6
CA-2016-138625,2016-11-02,First Class,Consumer,South,Office Supplies,Appliances,197.72,2016,11
US-2018-122672,2018-11-04,Standard Class,Corporate,East,Technology,Accessories,70.72,2018,11
US-2018-122672,2018-11-04,Standard Class,Corporate,East,Office Supplies,Storage,194.35,2018,11
CA-2018-117128,2018-12-05,Second Class,Consumer,East,Office Supplies,Paper,21.6,2018,12
CA-2018-117128,2018-12-05,Second Class,Consumer,East,Office Supplies,Labels,11.07,2018,12
CA-2017-130638,2017-05-16,Second Class,Consumer,West,Furniture,Furnishings,282.84,2017,5
CA-2017-130638,2017-05-16,Second Class,Consumer,West,Office Supplies,Labels,27.72,2017,5
CA-2018-144365,2018-10-24,Standard Class,Consumer,South,Office Supplies,Fasteners,11.68,2018,10
CA-2017-110086,2017-09-18,Standard Class,Consumer,West,Technology,Phones,239.98,2017,9
CA-2015-128524,2015-11-11,First Class,Corporate,West,Office Supplies,Appliances,22.98,2015,11
CA-2015-128524,2015-11-11,First Class,Corporate,West,Technology,Accessories,102.13,2015,11
CA-2015-128524,2015-11-11,First Class,Corporate,West,Office Supplies,Binders,2033.58,2015,11
CA-2017-140256,2017-08-22,Standard Class,Corporate,West,Office Supplies,Art,5.76,2017,8
CA-2018-160633,2018-11-16,Standard Class,Corporate,East,Technology,Copiers,899.98,2018,11
CA-2018-160633,2018-11-16,Standard Class,Corporate,East,Office Supplies,Art,86.35,2018,11
CA-2018-160633,2018-11-16,Standard Class,Corporate,East,Technology,Accessories,139.96,2018,11
CA-2015-115133,2015-09-26,Standard Class,Home Office,East,Office Supplies,Appliances,16.7,2015,9
CA-2015-115133,2015-09-26,Standard Class,Home Office,East,Technology,Accessories,3.15,2015,9
CA-2015-115133,2015-09-26,Standard Class,Home Office,East,Office Supplies,Paper,32.9,2015,9
CA-2018-137449,2018-06-29,First Class,Consumer,Central,Office Supplies,Appliances,21.39,2018,6
CA-2018-137449,2018-06-29,First Class,Consumer,Central,Furniture,Tables,307.31,2018,6
CA-2018-137449,2018-06-29,First Class,Consumer,Central,Furniture,Bookcases,410.0,2018,6
CA-2018-103520,2018-09-23,First Class,Corporate,Central,Office Supplies,Paper,9.25,2018,9
CA-2015-139283,2015-11-23,Standard Class,Consumer,Central,Office Supplies,Binders,14.67,2015,11
CA-2015-118192,2015-01-13,Standard Class,Consumer,East,Office Supplies,Paper,37.41,2015,1
CA-2015-118192,2015-01-13,Standard Class,Consumer,East,Office Supplies,Binders,3.44,2015,1
CA-2017-168844,2017-05-31,Standard Class,Consumer,East,Office Supplies,Binders,7.15,2017,5
CA-2017-168844,2017-05-31,Standard Class,Consumer,East,Technology,Phones,179.7,2017,5
CA-2018-154809,2018-02-13,Standard Class,Consumer,Central,Office Supplies,Appliances,90.64,2018,2
CA-2015-151330,2015-10-14,First Class,Consumer,East,Technology,Accessories,177.0,2015,10
CA-2015-151330,2015-10-14,First Class,Consumer,East,Office Supplies,Storage,79.45,2015,10
CA-2015-151330,2015-10-14,First Class,Consumer,East,Furniture,Chairs,1628.82,2015,10
CA-2015-124702,2015-11-18,Standard Class,Corporate,West,Furniture,Furnishings,137.54,2015,11
CA-2015-124702,2015-11-18,Standard Class,Corporate,West,Furniture,Tables,730.2,2015,11
US-2018-125808,2018-11-12,Second Class,Consumer,West,Office Supplies,Paper,11.56,2018,11
CA-2016-116638,2016-01-28,Second Class,Consumer,South,Furniture,Tables,4297.64,2016,1
CA-2015-104563,2015-03-07,Standard Class,Corporate,West,Office Supplies,Art,20.65,2015,3
CA-2015-104563,2015-03-07,Standard Class,Corporate,West,Office Supplies,Storage,204.9,2015,3
CA-2015-104563,2015-03-07,Standard Class,Corporate,West,Furniture,Chairs,436.7,2015,3
CA-2015-104563,2015-03-07,Standard Class,Corporate,West,Furniture,Chairs,481.57,2015,3
US-2018-107979,2018-06-08,Standard Class,Consumer,West,Technology,Accessories,89.54,2018,6
US-2018-107979,2018-06-08,Standard Class,Consumer,West,Office Supplies,Storage,35.17,2018,6
US-2018-107979,2018-06-08,Standard Class,Consumer,West,Office Supplies,Binders,72.59,2018,6
CA-2015-150518,2015-11-19,Standard Class,Consumer,Central,Office Supplies,Storage,221.16,2015,11
CA-2015-150518,2015-11-19,Standard Class,Consumer,Central,Technology,Phones,281.97,2015,11
CA-2017-107104,2017-11-26,Standard Class,Consumer,West,Furniture,Bookcases,3406.66,2017,11
CA-2017-107104,2017-11-26,Standard Class,Consumer,West,Office Supplies,Art,37.17,2017,11
CA-2017-107104,2017-11-26,Standard Class,Consumer,West,Office Supplies,Appliances,64.96,2017,11
CA-2017-107104,2017-11-26,Standard Class,Consumer,West,Furniture,Furnishings,595.38,2017,11
CA-2018-161893,2018-01-23,Standard Class,Home Office,West,Technology,Accessories,95.98,2018,1
CA-2018-161893,2018-01-23,Standard Class,Home Office,West,Office Supplies,Binders,4.94,2018,1
CA-2015-156160,2015-09-22,Standard Class,Consumer,East,Furniture,Furnishings,97.44,2015,9
CA-2015-156160,2015-09-22,Standard Class,Consumer,East,Office Supplies,Binders,3.98,2015,9
CA-2015-156160,2015-09-22,Standard Class,Consumer,East,Office Supplies,Art,13.04,2015,9
CA-2015-156160,2015-09-22,Standard Class,Consumer,East,Furniture,Chairs,579.53,2015,9
CA-2015-100860,2015-03-26,Second Class,Consumer,West,Office Supplies,Labels,18.75,2015,3
CA-2017-160717,2017-06-06,Standard Class,Home Office,West,Technology,Phones,3023.93,2017,6
CA-2017-160717,2017-06-06,Standard Class,Home Office,West,Technology,Accessories,26.96,2017,6
CA-2017-160717,2017-06-06,Standard Class,Home Office,West,Technology,Phones,477.6,2017,6
CA-2018-132619,2018-08-31,Standard Class,Consumer,West,Office Supplies,Storage,193.95,2018,8
US-2016-120957,2016-12-07,Same Day,Corporate,West,Office Supplies,Paper,12.96,2016,12
CA-2018-157448,2018-11-16,Standard Class,Consumer,West,Furniture,Furnishings,119.94,2018,11
CA-2018-157448,2018-11-16,Standard Class,Consumer,West,Furniture,Furnishings,12.42,2018,11
CA-2017-126270,2017-04-23,Standard Class,Consumer,West,Office Supplies,Binders,18.09,2017,4
CA-2017-126270,2017-04-23,Standard Class,Consumer,West,Office Supplies,Envelopes,71.97,2017,4
CA-2018-145275,2018-04-02,Standard Class,Consumer,South,Office Supplies,Labels,14.94,2018,4
CA-2016-133396,2016-08-13,First Class,Corporate,South,Office Supplies,Art,64.68,2016,8
US-2018-140312,2018-11-13,Standard Class,Consumer,West,Technology,Phones,22.0,2018,11
CA-2017-114867,2017-12-23,Standard Class,Home Office,East,Office Supplies,Paper,7.97,2017,12
CA-2017-114867,2017-12-23,Standard Class,Home Office,East,Technology,Phones,1499.97,2017,12
US-2015-164644,2015-07-22,Second Class,Consumer,Central,Office Supplies,Storage,26.63,2015,7
CA-2017-137393,2017-05-06,Standard Class,Consumer,West,Furniture,Furnishings,41.6,2017,5
US-2015-120175,2015-11-28,Standard Class,Corporate,Central,Office Supplies,Envelopes,64.02,2015,11
CA-2017-144785,2017-04-18,Standard Class,Corporate,East,Office Supplies,Art,6.99,2017,4
CA-2017-144785,2017-04-18,Standard Class,Corporate,East,Office Supplies,Supplies,6.84,2017,4
CA-2016-130113,2016-12-27,Standard Class,Corporate,West,Office Supplies,Storage,323.1,2016,12
CA-2016-130113,2016-12-27,Standard Class,Corporate,West,Technology,Phones,668.16,2016,12
CA-2018-122770,2018-12-13,Standard Class,Consumer,West,Office Supplies,Labels,8.64,2018,12
CA-2018-122770,2018-12-13,Standard Class,Consumer,West,Office Supplies,Paper,38.88,2018,12
CA-2018-122770,2018-12-13,Standard Class,Consumer,West,Furniture,Furnishings,201.04,2018,12
CA-2018-122770,2018-12-13,Standard Class,Consumer,West,Office Supplies,Paper,12.96,2018,12
CA-2018-118668,2018-01-02,Second Class,Corporate,West,Technology,Accessories,16.59,2018,1
CA-2018-116498,2018-05-30,Standard Class,Consumer,West,Office Supplies,Art,35.1,2018,5
US-2018-130603,2018-09-30,Standard Class,Home Office,Central,Office Supplies,Binders,11.65,2018,9
US-2018-135986,2018-06-20,Standard Class,Consumer,South,Office Supplies,Paper,32.4,2018,6
US-2018-135986,2018-06-20,Standard Class,Consumer,South,Technology,Phones,503.96,2018,6
CA-2018-140536,2018-04-04,First Class,Home Office,East,Office Supplies,Art,7.04,2018,4
CA-2016-130183,2016-11-13,Standard Class,Consumer,Central,Furniture,Bookcases,614.0,2016,11
CA-2016-107902,2016-08-28,Standard Class,Corporate,East,Office Supplies,Storage,470.36,2016,8
CA-2018-130148,2018-09-24,Second Class,Home Office,West,Office Supplies,Paper,31.08,2018,9
CA-2018-130148,2018-09-24,Second Class,Home Office,West,Office Supplies,Supplies,7.3,2018,9
US-2017-151260,2017-12-11,First Class,Corporate,East,Office Supplies,Appliances,73.54,2017,12
CA-2015-144281,2015-06-10,Second Class,Corporate,Central,Office Supplies,Labels,491.55,2015,6
CA-2017-122511,2017-03-11,Same Day,Home Office,East,Furniture,Furnishings,30.34,2017,3
CA-2018-154116,2018-12-15,Standard Class,Consumer,West,Office Supplies,Paper,22.83,2018,12
CA-2018-154116,2018-12-15,Standard Class,Consumer,West,Office Supplies,Appliances,54.32,2018,12
CA-2018-154116,2018-12-15,Standard Class,Consumer,West,Technology,Phones,196.78,2018,12
CA-2017-105291,2017-10-30,Standard Class,Consumer,West,Office Supplies,Fasteners,3.62,2017,10
CA-2018-147032,2018-07-31,Standard Class,Home Office,East,Office Supplies,Paper,11.54,2018,7
CA-2018-147032,2018-07-31,Standard Class,Home Office,East,Office Supplies,Binders,849.95,2018,7
CA-2018-147032,2018-07-31,Standard Class,Home Office,East,Office Supplies,Binders,11.01,2018,7
CA-2018-125990,2018-10-19,Standard Class,Consumer,West,Office Supplies,Binders,39.62,2018,10
CA-2017-161746,2017-10-21,Standard Class,Consumer,West,Furniture,Chairs,242.14,2017,10
CA-2017-161746,2017-10-21,Standard Class,Consumer,West,Office Supplies,Art,12.39,2017,10
CA-2017-161746,2017-10-21,Standard Class,Consumer,West,Furniture,Furnishings,19.96,2017,10
CA-2017-161746,2017-10-21,Standard Class,Consumer,West,Office Supplies,Storage,340.92,2017,10
CA-2015-114251,2015-11-05,Standard Class,Consumer,East,Furniture,Furnishings,273.57,2015,11
CA-2015-114251,2015-11-05,Standard Class,Consumer,East,Office Supplies,Binders,13.19,2015,11
CA-2015-114251,2015-11-05,Standard Class,Consumer,East,Office Supplies,Storage,1080.1,2015,11
CA-2015-114251,2015-11-05,Standard Class,Consumer,East,Technology,Accessories,51.56,2015,11
CA-2015-114251,2015-11-05,Standard Class,Consumer,East,Technology,Accessories,58.42,2015,11
CA-2017-116379,2017-11-07,Standard Class,Consumer,West,Office Supplies,Binders,57.58,2017,11
US-2017-144477,2017-08-12,Second Class,Home Office,East,Office Supplies,Art,37.31,2017,8
CA-2017-108210,2017-05-30,Same Day,Consumer,Central,Technology,Phones,79.96,2017,5
CA-2017-108210,2017-05-30,Same Day,Consumer,Central,Technology,Accessories,223.96,2017,5
CA-2018-166835,2018-11-12,Second Class,Consumer,East,Office Supplies,Storage,221.02,2018,11
CA-2017-119641,2017-09-22,Standard Class,Corporate,Central,Furniture,Furnishings,18.96,2017,9
CA-2017-105781,2017-02-16,Standard Class,Consumer,East,Furniture,Chairs,326.65,2017,2
CA-2017-105781,2017-02-16,Standard Class,Consumer,East,Technology,Accessories,89.97,2017,2
CA-2015-101364,2015-12-22,Standard Class,Home Office,East,Office Supplies,Binders,296.71,2015,12
CA-2016-117898,2016-12-05,Standard Class,Consumer,Central,Office Supplies,Envelopes,12.22,2016,12
CA-2018-142293,2018-09-17,First Class,Consumer,West,Technology,Accessories,89.97,2018,9
CA-2018-167395,2018-12-02,First Class,Consumer,East,Office Supplies,Appliances,286.86,2018,12
CA-2018-167395,2018-12-02,First Class,Consumer,East,Technology,Phones,979.95,2018,12
CA-2018-167395,2018-12-02,First Class,Consumer,East,Office Supplies,Supplies,4.36,2018,12
CA-2015-111962,2015-09-29,Standard Class,Consumer,West,Office Supplies,Binders,10.05,2015,9
CA-2015-111962,2015-09-29,Standard Class,Consumer,West,Office Supplies,Storage,807.75,2015,9
CA-2018-124261,2018-11-14,Standard Class,Consumer,West,Office Supplies,Art,34.24,2018,11
CA-2015-114321,2015-08-20,Standard Class,Corporate,South,Furniture,Chairs,500.24,2015,8
CA-2015-114321,2015-08-20,Standard Class,Corporate,South,Office Supplies,Paper,20.12,2015,8
CA-2015-114321,2015-08-20,Standard Class,Corporate,South,Office Supplies,Binders,896.99,2015,8
CA-2015-128062,2015-11-19,Second Class,Home Office,East,Office Supplies,Paper,5.88,2015,11
US-2016-100069,2016-06-29,Standard Class,Home Office,Central,Technology,Phones,269.98,2016,6
CA-2018-129294,2018-03-16,Standard Class,Corporate,West,Office Supplies,Storage,310.12,2018,3
CA-2018-129294,2018-03-16,Standard Class,Corporate,West,Office Supplies,Binders,70.46,2018,3
CA-2018-129294,2018-03-16,Standard Class,Corporate,West,Office Supplies,Binders,19.68,2018,3
CA-2018-129294,2018-03-16,Standard Class,Corporate,West,Office Supplies,Appliances,140.67,2018,3
CA-2016-117086,2016-11-08,Standard Class,Corporate,East,Furniture,Bookcases,4404.9,2016,11
CA-2018-131303,2018-11-28,Standard Class,Consumer,West,Office Supplies,Labels,62.65,2018,11
CA-2017-137127,2017-06-16,Standard Class,Consumer,East,Office Supplies,Labels,9.45,2017,6
CA-2018-141782,2018-01-21,Standard Class,Consumer,Central,Office Supplies,Envelopes,268.58,2018,1
CA-2018-137505,2018-11-24,Same Day,Consumer,West,Furniture,Tables,364.08,2018,11
CA-2018-137505,2018-11-24,Same Day,Consumer,West,Furniture,Tables,71.09,2018,11
US-2015-140914,2015-11-11,Standard Class,Consumer,Central,Furniture,Furnishings,10.98,2015,11
US-2015-140914,2015-11-11,Standard Class,Consumer,Central,Furniture,Chairs,797.94,2015,11
CA-2017-158358,2017-03-04,Standard Class,Corporate,East,Technology,Accessories,159.98,2017,3
CA-2017-113390,2017-10-11,Standard Class,Consumer,Central,Office Supplies,Art,5.34,2017,10
CA-2017-113390,2017-10-11,Standard Class,Consumer,Central,Office Supplies,Art,27.72,2017,10
US-2017-158680,2017-07-01,First Class,Home Office,West,Office Supplies,Binders,2.5,2017,7
CA-2018-113705,2018-03-27,Second Class,Consumer,South,Office Supplies,Labels,8.26,2018,3
CA-2018-113705,2018-03-27,Second Class,Consumer,South,Office Supplies,Binders,17.76,2018,3
CA-2018-113705,2018-03-27,Second Class,Consumer,South,Office Supplies,Storage,332.94,2018,3
CA-2018-113705,2018-03-27,Second Class,Consumer,South,Furniture,Tables,292.1,2018,3
CA-2018-113705,2018-03-27,Second Class,Consumer,South,Technology,Phones,206.1,2018,3
CA-2018-113705,2018-03-27,Second Class,Consumer,South,Office Supplies,Paper,17.64,2018,3
CA-2017-146913,2017-10-31,Standard Class,Corporate,West,Furniture,Chairs,1403.92,2017,10
CA-2018-159135,2018-11-04,Standard Class,Home Office,South,Office Supplies,Art,4.3,2018,11
CA-2015-121762,2015-02-14,Standard Class,Corporate,West,Technology,Accessories,239.97,2015,2
CA-2015-121762,2015-02-14,Standard Class,Corporate,West,Office Supplies,Appliances,81.96,2015,2
CA-2015-121762,2015-02-14,Standard Class,Corporate,West,Office Supplies,Supplies,238.62,2015,2
CA-2015-123855,2015-06-18,Standard Class,Consumer,West,Technology,Phones,139.8,2015,6
CA-2018-101959,2018-02-28,Standard Class,Consumer,East,Office Supplies,Binders,9.84,2018,2
CA-2018-101959,2018-02-28,Standard Class,Consumer,East,Office Supplies,Paper,7.78,2018,2
CA-2018-102659,2018-12-09,Standard Class,Consumer,Central,Office Supplies,Binders,54.9,2018,12
CA-2018-142328,2018-12-07,Standard Class,Home Office,West,Office Supplies,Paper,50.04,2018,12
CA-2017-123533,2017-11-24,Standard Class,Home Office,South,Furniture,Bookcases,339.92,2017,11
CA-2017-123533,2017-11-24,Standard Class,Home Office,South,Office Supplies,Paper,10.53,2017,11
CA-2017-123533,2017-11-24,Standard Class,Home Office,South,Office Supplies,Appliances,42.38,2017,11
CA-2017-104983,2017-07-03,Same Day,Corporate,East,Office Supplies,Paper,123.92,2017,7
CA-2017-160234,2017-06-26,Standard Class,Consumer,South,Technology,Phones,135.95,2017,6
CA-2015-169019,2015-07-26,Standard Class,Consumer,Central,Office Supplies,Binders,2177.58,2015,7
CA-2015-169019,2015-07-26,Standard Class,Consumer,Central,Furniture,Furnishings,17.5,2015,7
CA-2015-169019,2015-07-26,Standard Class,Consumer,Central,Office Supplies,Binders,16.78,2015,7
CA-2015-169019,2015-07-26,Standard Class,Consumer,Central,Technology,Accessories,431.14,2015,7
CA-2015-169019,2015-07-26,Standard Class,Consumer,Central,Office Supplies,Binders,8.88,2015,7
CA-2015-169019,2015-07-26,Standard Class,Consumer,Central,Office Supplies,Appliances,4.84,2015,7
CA-2017-153178,2017-09-14,Standard Class,Consumer,East,Technology,Phones,437.85,2017,9
CA-2017-153178,2017-09-14,Standard Class,Consumer,East,Office Supplies,Binders,673.57,2017,9
CA-2016-149748,2016-05-31,Second Class,Corporate,East,Office Supplies,Paper,274.8,2016,5
CA-2016-149748,2016-05-31,Second Class,Corporate,East,Office Supplies,Storage,62.18,2016,5
CA-2016-149748,2016-05-31,Second Class,Corporate,East,Furniture,Furnishings,8.28,2016,5
CA-2016-155635,2016-05-09,Standard Class,Consumer,South,Office Supplies,Binders,48.81,2016,5
US-2015-114377,2015-11-05,Same Day,Consumer,South,Furniture,Chairs,149.9,2015,11
CA-2018-144491,2018-03-27,Standard Class,Consumer,Central,Furniture,Bookcases,1023.33,2018,3
CA-2018-144491,2018-03-27,Standard Class,Consumer,Central,Furniture,Chairs,600.56,2018,3
CA-2018-144491,2018-03-27,Standard Class,Consumer,Central,Technology,Accessories,39.99,2018,3
CA-2018-144491,2018-03-27,Standard Class,Consumer,Central,Furniture,Chairs,211.25,2018,3
CA-2015-127166,2015-05-21,Second Class,Consumer,Central,Office Supplies,Envelopes,56.06,2015,5
CA-2015-127166,2015-05-21,Second Class,Consumer,Central,Furniture,Chairs,107.77,2015,5
CA-2015-127166,2015-05-21,Second Class,Consumer,Central,Office Supplies,Paper,4.83,2015,5
CA-2015-127166,2015-05-21,Second Class,Consumer,Central,Office Supplies,Binders,18.24,2015,5
CA-2017-125920,2017-05-21,Standard Class,Corporate,Central,Office Supplies,Binders,3.8,2017,5
